x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
A5093,A0,A0,A0,A1,72.0,A1,A2,A2,A2,19.8,1468.75,A1
A5094,A0,A0,A1,A1,71.0,A1,A1,A1,A1,79.1,5564.85,A1
A5095,A1,A0,A1,A0,53.0,A1,A2,A2,A2,19.55,1007.9,A1
A5096,,A0,A0,A1,11.0,A1,A1,A0,A0,74.95,815.5,A0
A5097,A0,A0,A1,A0,22.0,A1,A1,A1,,57.95,1271.8,A1
A5098,A0,A0,A0,A1,1.0,A1,A0,A0,A0,45.65,45.65,A0
A5099,A1,A1,A1,A1,71.0,A1,A1,A1,A1,99.4,7168.25,A1
A5100,A0,A0,A1,A1,70.0,A0,A1,A0,A1,99.35,6944.5,A1
A5101,A1,A0,A1,A1,43.0,A0,A1,A0,A0,94.1,4107.3,A1
A5102,A0,A0,A1,A0,47.0,A1,A2,A2,A2,20.05,951.55,A1
A5103,A1,A0,A1,A1,71.0,A1,A1,A1,A1,84.8,6046.1,A1
A5104,,A0,A0,A1,25.0,A1,A0,A0,A0,70.95,1767.35,A0
A5105,A0,A0,A1,A0,72.0,A2,A0,A1,A1,48.9,3527.0,A1
A5106,A1,A0,A0,A1,48.0,A0,A1,A1,A1,73.85,3581.4,A1
A5107,A1,A1,A0,A1,54.0,A0,A1,A1,A1,82.45,4350.1,A0
A5108,A1,A0,A1,A0,64.0,A0,A1,A0,A0,53.85,3399.85,A1
A5109,A1,A0,A1,A0,16.0,A0,A0,A1,A1,112.95,1882.55,A1
A5110,A0,A0,A0,A1,34.0,A0,A1,A0,A1,106.35,3549.25,A0
A5111,A0,A0,A0,A1,33.0,A0,A0,A0,A0,80.1,2603.3,A1
A5112,A1,A0,A1,A0,55.0,A0,A2,A2,A2,25.65,1388.0,A1
A5113,A1,A0,A0,A1,23.0,A0,A0,A1,A1,73.75,1756.6,A1
A5114,A1,A0,A1,A0,57.0,A1,A1,A0,A0,53.45,3053.0,A1
A5115,A1,A0,A0,A1,42.0,A0,A1,A0,A0,60.15,2421.6,A1
A5116,A1,A0,A0,A1,5.0,A1,A2,A2,A2,20.15,117.95,A1
A5117,A0,A0,A1,A0,51.0,A0,A2,A2,A2,23.95,1216.35,A1
A5118,A1,A0,A1,A0,61.0,A0,A1,A0,A0,100.7,6018.65,A1
A5119,A0,A0,A1,A0,8.0,A0,A1,A1,A0,76.15,645.8,A1
A5120,A1,A0,A0,A0,13.0,A2,A1,A0,A0,30.15,382.2,A1
A5121,A0,A1,A0,A1,2.0,A2,A0,A0,,24.45,47.5,A0
A5122,A1,A0,A0,A1,3.0,A0,A0,A0,A1,96.6,291.9,A0
A5123,A1,A0,A1,A0,65.0,A0,A1,A1,A1,82.5,5215.1,A1
A5124,A0,A0,A0,A1,45.0,A1,A2,A2,A2,20.4,930.45,A0
A5125,A1,A0,A0,A1,70.0,A0,A1,A1,A1,111.95,7795.95,A1
A5126,A0,A0,A0,A0,25.0,A2,A0,A0,A1,40.65,970.55,A1
A5127,A0,A0,A1,A1,62.0,A0,A0,A1,A1,107.6,6912.7,A1
A5128,A1,A0,A0,A1,31.0,A2,A1,A1,A0,49.85,1520.1,A1
A5129,A1,A0,A0,A1,52.0,A0,A1,A0,A0,80.2,4297.6,A1
A5130,A0,A0,A0,A1,34.0,A1,A0,A0,A0,56.95,1889.5,A1
A5131,A0,A0,A1,A1,45.0,A1,A1,A0,A1,78.8,3597.5,A1
A5132,A1,A0,A1,A1,39.0,A1,A0,A1,A1,104.7,4134.85,A0
A5133,A0,A0,A0,A1,13.0,A1,A2,A2,A2,19.3,259.65,A1
A5134,A0,A0,A1,A0,72.0,A0,A1,A1,A1,114.45,8100.55,A1
A5135,A0,A0,A1,A0,62.0,A1,A2,A2,A2,19.95,1244.8,A1
A5136,A0,A0,A0,A1,62.0,A1,A2,A2,A2,19.85,1253.65,A1
A5137,A1,A1,A0,A1,40.0,A1,A0,A0,A1,91.55,3673.6,A1
A5138,A1,A0,A0,A1,29.0,A0,A0,A0,A0,74.2,1993.25,A1
A5139,,A0,A1,A0,55.0,A0,A0,A0,A0,85.5,4713.4,A1
A5140,A1,A0,A0,A1,12.0,A1,A2,A2,A2,19.7,220.35,A1
A5141,A0,A1,A0,A1,19.0,A1,A0,A0,A1,95.9,1777.9,A0
A5142,A1,A0,A0,A1,44.0,A0,A1,A0,A0,84.8,3862.55,A0
A5143,A1,A0,A0,A1,35.0,A0,A1,A1,A0,85.3,2917.5,A0
A5144,A1,A0,A1,A0,49.0,A1,A0,A1,A0,61.75,3024.15,A1
A5145,A1,A0,A1,A0,5.0,A1,A0,A0,A0,49.4,232.55,A1
A5146,A0,A0,A1,A0,72.0,A0,A1,A1,A0,103.95,7517.7,A1
A5147,A0,A0,A0,A1,1.0,A1,A0,A0,A0,49.8,49.8,A1
A5148,A0,A1,A1,A1,14.0,A1,A2,A2,A2,19.65,228.65,A1
A5149,A0,A0,A1,A1,53.0,A0,A0,A1,A1,77.4,4155.95,A1
A5150,A0,A0,A1,A0,57.0,A1,A1,A0,A1,97.55,5598.0,A1
A5151,A1,A1,A0,A1,11.0,A0,A0,A0,A0,55.6,580.8,A1
A5152,A1,A0,A1,A0,72.0,A0,A0,A1,A1,107.45,7576.7,A1
A5153,A1,A0,A1,A0,72.0,A2,A1,A1,A1,60.0,4264.0,A1
A5154,A1,A1,A1,A1,,A1,A1,A1,A1,105.85,6725.5,A1
A5155,A1,A0,A0,A1,2.0,A1,A0,A0,,70.95,137.95,A0
A5156,,A0,A1,A0,23.0,A1,A0,A1,A0,57.2,1423.35,A1
A5157,A1,A0,A0,A1,3.0,A1,A2,A2,A2,20.2,65.95,A1
A5158,A1,A0,A1,A0,11.0,A1,A2,A2,A2,20.0,196.35,A1
A5159,A1,A0,A0,A1,4.0,A1,A0,A0,A0,50.55,235.65,A1
A5160,A0,A0,A0,A1,3.0,A1,A1,A0,A0,84.3,235.05,A1
A5161,A0,A1,A1,A1,63.0,A2,A0,A1,A0,36.1,2298.9,A1
A5162,A1,A0,A0,A1,1.0,A0,A0,A0,A0,50.1,50.1,A0
A5163,A1,A0,A1,A0,60.0,A0,A1,A0,A1,94.15,5811.8,A1
A5164,A1,A0,A1,A1,51.0,A1,A1,A0,A1,93.5,4619.55,A1
A5165,A1,A0,A0,A0,28.0,A1,A2,A2,A2,20.25,535.35,A1
A5166,,A1,A1,A1,72.0,A0,A1,A0,A1,104.15,7689.95,A0
A5167,A0,A0,A1,A1,17.0,A2,A0,A0,A0,34.4,592.75,A1
A5168,A1,A0,A0,A1,38.0,A1,A0,A0,A1,89.1,3342.0,A1
A5169,A1,A1,A1,A1,20.0,A0,A0,A0,A1,90.8,1951.0,A0
A5170,A1,A0,A0,A1,8.0,A0,A0,A1,A1,103.35,847.3,A0
A5171,A1,A0,A0,A1,7.0,A1,A2,A2,A2,19.9,173.15,A1
A5172,,A0,A1,A0,7.0,A1,A2,A2,A2,20.45,150.75,A1
A5173,,A0,A1,A0,56.0,A1,A1,A0,A0,59.8,3457.45,A1
A5174,A0,A0,A0,A1,40.0,A1,A0,A1,A0,51.1,2092.9,A1
A5175,A1,A0,A0,A1,52.0,A1,A2,A2,,20.65,1022.95,A1
A5176,,A1,A1,A1,30.0,A0,A0,A1,A1,101.5,2917.65,A1
A5177,,A0,A0,A1,2.0,A1,A0,A0,,45.15,98.5,A0
A5178,A0,A0,A1,A0,53.0,A0,A0,A1,A1,85.7,4616.1,A1
A5179,A0,A0,A0,A1,1.0,A1,A0,A0,A0,45.3,45.3,A0
A5180,A0,A0,A0,A1,24.0,A1,A0,A0,A0,51.15,1275.7,A1
A5181,A1,A0,A1,A1,65.0,A1,A0,A1,A0,58.9,3857.1,A1
A5182,A1,A0,A1,A0,9.0,A1,A2,A2,A2,20.35,191.1,A1
A5183,A1,A1,A0,A1,23.0,A0,A0,A0,A0,79.35,1835.3,A1
A5184,A0,A1,A1,A1,7.0,A0,A1,A1,A0,64.2,475.0,A1
A5185,A0,A1,A1,A1,68.0,A2,A1,A0,A0,41.95,2965.75,A1
A5186,A0,A0,A0,A1,61.0,A0,A0,A0,,106.45,6300.15,A1
A5187,,A0,A0,A1,15.0,A1,A2,A2,A2,19.75,311.6,A1
A5188,A1,A0,A0,A1,12.0,A1,A0,A0,A0,45.05,523.1,A1
A5189,A1,A0,A1,A0,54.0,A0,A1,A0,A1,104.1,5645.8,A1
A5190,A0,A0,A1,A0,10.0,A0,A2,A2,A2,24.4,253.9,A1
A5191,A1,A1,A1,A1,15.0,A0,A0,A1,A0,83.05,1258.3,A0
A5192,A1,A0,A0,A1,5.0,A1,A2,A2,A2,19.65,92.05,A1
A5193,A0,A0,A0,A1,35.0,A1,A2,A2,A2,19.25,677.9,A1
A5194,A0,A0,A1,A0,71.0,A0,A2,A2,A2,25.35,1847.55,A1
A5195,A0,A0,A0,A1,,A0,A2,A2,A2,24.6,973.95,A1
A5196,A1,A0,A1,A0,59.0,A1,A1,A1,A1,75.95,4542.35,A1
A5197,A0,A0,A0,A1,31.0,A1,A1,A0,A1,94.5,2979.2,A1
A5198,A0,A0,A0,A1,56.0,A0,A1,A1,A0,64.65,3665.55,A1
A5199,A1,A1,A1,A1,27.0,A0,A1,A1,A1,83.85,2310.2,A1
A5200,A1,A0,A1,A0,,A1,A1,A1,A0,66.25,1533.8,A1
A5201,A0,A0,A0,A1,1.0,A1,A2,A2,A2,20.45,20.45,A1
A5202,A1,A0,A0,A1,13.0,A1,A2,A2,A2,20.2,273.25,A1
A5203,A0,A0,A1,A0,32.0,A1,A2,A2,A2,19.45,674.55,A1
A5204,A1,A0,A0,A1,1.0,A1,A2,A2,A2,20.5,20.5,A1
A5205,A0,A0,A1,A1,12.0,A1,A1,A0,A0,85.05,999.8,A1
A5206,A1,A0,A1,A0,60.0,A0,A1,A1,A1,115.25,6758.45,A1
A5207,A1,A0,A0,A1,45.0,A1,A0,A1,,81.65,3618.7,A1
A5208,A0,A0,A0,A1,27.0,A1,A2,A2,A2,19.4,460.25,A1
A5209,A0,A0,A0,A1,63.0,A0,A2,A2,A2,25.25,1559.3,A1
A5210,A1,A1,A0,A1,,A1,A0,A0,A0,79.5,2665.0,A1
A5211,A0,A1,A1,A1,71.0,A1,A1,A1,A0,95.5,6707.15,A1
A5212,A1,A0,A1,A0,65.0,A0,A0,A0,A1,104.3,6725.3,A1
A5213,A1,A0,A1,A1,59.0,A0,A1,A1,A1,80.1,4693.2,A1
A5214,A0,A0,A0,A1,15.0,A1,A2,A2,A2,19.8,304.6,A1
A5215,A1,A0,A0,A1,1.0,A1,A0,A0,A0,81.1,81.1,A0
A5216,A1,A1,A0,A1,16.0,A1,A0,A1,A1,94.45,1511.2,A0
A5217,A0,A0,A1,A1,56.0,A2,A0,A1,A1,54.05,2959.8,A1
A5218,A0,A1,A0,A1,,A2,A1,A0,A0,36.65,1315.0,A1
A5219,A0,A0,A0,A1,1.0,A1,A0,A0,A1,90.55,90.55,A0
A5220,A0,A0,A1,A1,9.0,A2,A0,A0,A0,24.1,259.8,A0
A5221,A1,A0,A1,A1,3.0,A0,A0,A0,A1,95.2,292.85,A0
A5222,A1,A0,A1,A1,3.0,A1,A2,A2,A2,19.6,55.25,A1
A5223,A0,A0,A1,A0,68.0,A1,A1,A1,A1,105.75,7322.5,A1
A5224,A1,A0,A1,A1,65.0,A1,A0,A0,A0,55.15,3673.15,A1
A5225,A0,A1,A0,A1,1.0,A0,A0,A0,A0,75.75,75.75,A0
A5226,A1,A0,A0,A1,10.0,A0,A1,A0,A0,94.85,953.45,A0
A5227,A0,A0,A1,A0,64.0,A1,A0,A1,A1,69.25,4447.75,A1
A5228,A1,A0,A1,A0,58.0,A0,A1,A0,A0,93.4,5435.6,A0
A5229,A1,A1,A0,A1,34.0,A0,A1,A1,A1,96.35,3190.25,A1
A5230,A0,A0,A0,A1,51.0,A1,A0,A0,A1,86.35,4267.15,A1
A5231,A1,A1,A1,A1,55.0,A0,A1,A1,A0,90.45,5044.8,A1
A5232,A1,A0,A1,A1,1.0,A1,A0,A0,A1,55.2,55.2,A0
A5233,A0,A0,A1,A1,23.0,A0,A1,A0,A1,99.25,2186.4,A0
A5234,A1,A1,A1,A1,54.0,A1,A0,A1,A1,99.1,5437.1,A1
A5235,A0,A0,A1,A1,62.0,A2,A1,A1,A0,38.6,2345.55,A1
A5236,A0,A0,A1,A1,70.0,A0,A0,A1,A1,76.95,5289.8,A1
A5237,A1,A0,A0,A1,65.0,A0,A1,A1,A1,105.05,6744.25,A1
A5238,A1,A0,A1,A0,72.0,A0,A1,A0,A1,95.9,6954.15,A1
A5239,,A0,A0,A1,2.0,A1,A0,A0,A0,44.65,74.9,A0
A5240,A1,A0,A0,A1,30.0,A0,A0,A1,A1,106.4,3211.9,A1
A5241,A0,A0,A1,A1,54.0,A2,A1,A0,A0,30.4,1621.35,A1
A5242,,A0,A1,A0,,A0,A1,A0,A0,69.2,944.65,A1
A5243,A0,A0,A0,A1,52.0,A1,A0,A0,A0,83.8,4331.4,A1
A5244,A1,A0,A0,A1,47.0,A0,A1,A1,,74.05,3496.3,A1
A5245,,A0,A0,A1,2.0,A0,A0,A0,A0,49.4,106.55,A0
A5246,A1,A0,A0,A1,5.0,A1,A2,A2,A2,19.95,109.6,A1
A5247,A1,A0,A0,A1,60.0,A0,A1,A0,A1,105.9,6396.45,A0
A5248,A1,A1,A0,A1,1.0,A1,A0,A0,A0,69.25,69.25,A0
A5249,A0,A1,A1,A1,59.0,A2,A1,A0,A1,50.25,2997.45,A1
A5250,A0,A0,A1,A1,69.0,A0,A1,A1,A1,92.45,6460.55,A1
A5251,A0,A0,A1,unknown,63.0,A0,A1,A0,A1,103.4,6603.0,A0
A5252,A0,A0,A1,A0,64.0,A0,A2,A2,A2,24.8,1514.85,A1
A5253,A1,A0,A1,A1,47.0,A1,A0,A0,A0,85.3,4045.65,A0
A5254,A1,A0,A0,A1,57.0,A0,A1,A1,A0,94.7,5468.95,A1
A5255,A1,A0,A0,A1,25.0,A0,A0,A0,A1,84.6,2088.05,A1
A5256,A0,A0,A1,A0,72.0,A0,A1,A1,A1,91.95,6614.9,A1
A5257,A0,A0,A1,A1,24.0,A1,A0,A1,A0,53.6,1315.35,A1
A5258,A0,A1,A1,A1,7.0,A0,A0,A0,A1,95.6,644.35,A0
A5259,A1,A0,A1,A0,69.0,A1,A2,A2,A2,20.15,1337.5,A1
A5260,A0,A0,A1,A1,66.0,A2,A1,A1,A1,56.6,3789.2,A1
A5261,A0,A0,A1,A1,42.0,A1,A2,A2,,20.25,835.5,A1
A5262,A0,A1,A1,A0,71.0,A1,A1,A0,A0,86.7,6179.35,A1
A5263,A0,A0,A0,A0,28.0,A1,A0,A0,A0,74.9,2068.55,A0
A5264,A0,A0,A1,A1,65.0,A0,A1,A0,A1,91.85,5940.85,A0
A5265,A0,A0,A0,A1,3.0,A1,A0,A1,A1,89.85,244.45,A1
A5266,A1,A0,A0,A1,18.0,A1,A2,A2,A2,20.1,407.05,A1
A5267,A0,A0,A1,A1,47.0,A1,A2,A2,A2,19.9,942.95,A1
A5268,A0,A1,A1,A0,20.0,A1,A0,A1,A0,94.3,1818.3,A1
A5269,A1,A0,A0,A1,29.0,A0,A0,A0,A0,76.0,2215.25,A1
A5270,,A0,A0,A1,54.0,A0,A0,A0,A1,103.95,5639.05,A0
A5271,A0,A0,A0,A1,1.0,A2,A0,A0,,29.7,29.7,A0
A5272,A1,A0,A1,A0,66.0,A1,A0,A1,A0,49.4,3251.85,A1
A5273,A0,A0,A0,A0,47.0,A1,A2,A2,A2,20.55,1013.05,A1
A5274,A0,A1,A0,A1,25.0,A0,A1,A0,A1,105.95,2655.25,A0
A5275,A1,A0,A0,A1,3.0,A1,A2,A2,A2,20.4,63.15,A1
A5276,A0,A0,A1,A0,72.0,A0,A1,A1,A1,88.7,6501.35,A1
A5277,,A0,A1,A1,66.0,A0,A1,A1,A1,115.8,7942.15,A1
A5278,A1,A1,A0,A1,28.0,A0,A1,A1,A0,64.45,1867.6,A1
A5279,A0,A0,A0,A1,34.0,A0,A1,A1,A1,116.25,3899.05,A1
A5280,A0,A1,A1,A0,58.0,A0,A1,A1,A0,89.85,5125.75,A1
A5281,A0,A0,A0,A1,56.0,A0,A1,A0,A1,98.6,5581.05,A1
A5282,A0,A0,A0,A1,38.0,A1,A2,A2,A2,20.1,730.1,A1
A5283,,A0,A0,A1,18.0,A0,A0,A0,A0,56.25,969.85,A1
A5284,A0,A0,A0,A1,10.0,A1,A1,A0,A1,59.65,638.95,A1
A5285,A0,A0,A0,A1,35.0,A1,A2,A2,A2,20.2,684.4,A1
A5286,A1,A0,A1,A0,,A0,A0,A0,A1,95.25,3314.15,A1
A5287,A0,A0,A1,A1,69.0,A1,A1,A1,A1,84.7,5878.9,A1
A5288,A0,A0,A1,A0,29.0,A1,A0,A1,A1,75.55,2054.4,A1
A5289,A1,A1,A1,A1,70.0,A0,A1,A1,A1,113.65,7714.65,A1
A5290,A1,A0,A1,A0,15.0,A1,A2,A2,A2,20.55,295.95,A1
A5291,A1,A1,A1,A0,28.0,A2,A1,A0,A0,39.1,1096.6,A1
A5292,A0,A0,A1,A0,33.0,A1,A0,A1,A1,73.9,2405.05,A0
A5293,A1,A0,A1,A1,67.0,A0,A2,A2,A2,25.25,1733.15,A1
A5294,A1,A0,A0,A1,37.0,A0,A0,A0,A1,100.05,3810.55,A1
A5295,A0,A0,A1,A0,48.0,A0,A2,A2,A2,26.3,1245.05,A1
A5296,A0,A0,A1,A0,61.0,A0,A0,A1,A1,81.0,4976.15,A1
A5297,A0,A0,A1,A0,66.0,A2,A0,A1,A1,50.55,3364.55,A1
A5298,A0,A1,A0,A1,1.0,A1,A0,A0,A0,46.3,46.3,A1
A5299,A1,A0,A1,A0,20.0,A1,A2,A2,A2,20.35,442.6,A1
A5300,A1,A0,A0,A0,35.0,A1,A2,A2,A2,20.1,644.5,A1
A5301,A1,A0,A1,A1,72.0,A1,A2,A2,A2,20.05,1423.65,A1
A5302,A0,A0,A1,A1,72.0,A0,A1,A1,A1,108.2,7840.6,A1
A5303,A0,A0,A1,A0,6.0,A1,A2,A2,A2,19.55,122.9,A1
A5304,A0,A0,A0,A1,64.0,A0,A1,A0,A0,84.3,5289.05,A1
A5305,A1,A1,A0,A1,,A0,A0,A0,A1,94.3,424.45,A0
A5306,A1,A1,A1,A1,56.0,A0,A0,A1,A0,76.85,4275.75,A1
A5307,A0,A0,A1,A1,17.0,A1,A0,A0,A0,70.4,1214.05,A0
A5308,A0,A0,A0,A1,48.0,A0,A1,A0,A1,106.1,5082.8,A0
A5309,,A0,A0,A1,22.0,A1,A2,A2,A2,20.3,475.1,A1
A5310,,A0,A0,A1,48.0,A0,A0,A1,,70.95,3629.2,A1
A5311,A0,A0,A1,A0,3.0,A1,A0,A0,A0,50.15,168.15,A0
A5312,A1,A0,A0,A1,12.0,A1,A2,A2,A2,19.45,227.45,A1
A5313,A0,A0,A0,A0,13.0,A1,A0,A0,A1,78.3,1033.95,A1
A5314,,A1,A1,A1,,A0,A0,A1,A1,101.3,2812.2,A0
A5315,A0,A0,A0,A0,22.0,A1,A1,A0,A1,89.4,2001.5,A0
A5316,A0,A0,A1,A0,8.0,A1,A0,A0,A0,51.05,415.05,A0
A5317,,A0,A1,A0,32.0,A1,A1,A1,A0,73.6,2316.85,A1
A5318,A0,A0,A1,A1,25.0,A1,A2,A2,A2,20.95,495.15,A1
A5319,A1,A0,A1,A1,17.0,A0,A0,A0,A1,92.6,1579.7,A1
A5320,A0,A0,A0,A1,6.0,A0,A0,A1,A0,87.95,522.35,A1
A5321,A1,A0,A0,A1,3.0,A1,A0,A0,A1,69.95,220.45,A1
A5322,A1,A0,A1,A1,21.0,A0,A0,A0,A0,86.5,1808.7,A0
A5323,A1,A1,A1,A1,72.0,A0,A1,A1,A0,96.6,6827.5,A1
A5324,A1,A0,A1,A0,19.0,A0,A2,A2,A2,25.6,485.9,A1
A5325,,A0,A0,A1,1.0,A1,A2,A2,A2,20.95,20.95,A1
A5326,A1,A0,A0,A0,65.0,A2,A1,A1,A1,45.25,2933.95,A1
A5327,A0,A0,A0,A0,1.0,A2,A0,A0,A0,24.75,24.75,A0
A5328,A1,A0,A0,A1,1.0,A0,A0,A0,A0,75.1,75.1,A0
A5329,A0,A0,A1,A0,18.0,A1,A0,A0,A1,87.9,1500.5,A1
A5330,A0,A0,A0,A1,19.0,A1,A0,A0,A0,45.0,865.85,A1
A5331,A0,A0,A1,A0,62.0,A0,A0,A0,A1,89.1,5411.65,A1
A5332,A1,A0,A1,A0,1.0,A1,A2,A2,A2,19.0,19.0,A1
A5333,A1,A0,A1,A0,69.0,A2,A0,A0,A0,43.95,2960.1,A1
A5334,A0,A1,A0,A1,2.0,A0,A0,A0,A1,93.85,196.75,A0
A5335,A0,A0,A0,A1,1.0,A1,A0,A0,A0,69.1,69.1,A0
A5336,A1,A0,A0,A1,7.0,A2,A0,A0,A0,25.05,189.95,A1
A5337,A0,A0,A0,A1,3.0,A0,A0,A0,A0,76.95,228.4,A0
A5338,A0,A1,A1,A0,56.0,A0,A0,A0,,104.55,5794.65,A0
A5339,A1,A1,A0,A1,1.0,A2,A0,A0,A0,25.7,25.7,A0
A5340,A1,A1,A1,A1,,A1,A1,A0,A0,89.45,6435.25,A1
A5341,A1,A0,A0,A1,38.0,A1,A2,A2,A2,20.05,741.5,A1
A5342,A0,A0,A0,A1,69.0,A0,A1,A1,A1,104.7,7220.35,A0
A5343,A0,A0,A1,A0,1.0,A1,A0,A0,A0,81.05,81.05,A1
A5344,A1,A0,A0,A1,33.0,A1,A0,A0,A0,70.4,2406.1,A1
A5345,,A0,A0,A1,2.0,A2,A1,A0,A1,51.4,96.8,A1
A5346,A0,A0,A1,A1,12.0,A1,A1,A0,A0,84.6,959.9,A1
A5347,A0,A0,A0,A1,26.0,A1,A1,A0,A1,85.75,2146.5,A1
A5348,A1,A0,A1,A0,30.0,A1,A0,A1,A0,66.3,1923.5,A1
A5349,A1,A0,A0,A1,28.0,A1,A1,A1,A0,54.65,1517.5,A1
A5350,A0,A0,A1,A0,72.0,A0,A1,A1,A0,104.9,7537.5,A1
A5351,A1,A1,A0,A1,13.0,A1,A0,A0,A0,74.3,940.35,A0
A5352,A1,A1,A0,A1,16.0,A0,A0,A0,A1,96.4,1581.2,A0
A5353,A0,A0,A1,A1,40.0,A1,A1,A0,A0,50.15,2058.5,A1
A5354,A1,A0,A1,A1,34.0,A0,A0,A0,A1,100.45,3414.65,A1
A5355,A1,A0,A1,A1,70.0,A0,A0,A0,A1,101.75,7069.3,A1
A5356,A1,A0,A1,A0,69.0,A2,A1,A1,A0,46.25,3121.4,A1
A5357,A0,A0,A1,A1,5.0,A0,A0,A0,A0,89.15,413.25,A1
A5358,A1,A0,A1,A1,65.0,A0,A1,A1,A1,100.15,6643.5,A1
A5359,A0,A0,A0,A1,5.0,A1,A0,A0,A1,80.1,398.55,A1
A5360,A1,A0,A0,A0,13.0,A1,A1,A0,A0,56.0,764.55,A1
A5361,A1,A0,A0,A1,11.0,A0,A2,A2,A2,25.2,245.15,A1
A5362,A1,A0,A1,A1,9.0,A1,A0,A0,A0,75.75,655.9,A0
A5363,A1,A0,A1,A0,15.0,A1,A2,A2,A2,20.05,284.3,A1
A5364,A0,A0,A0,A0,10.0,A0,A2,A2,A2,24.8,223.9,A1
A5365,A0,A1,A1,A1,33.0,A0,A0,A0,A1,94.5,3105.55,A0
A5366,A1,A0,A0,A0,26.0,A2,A0,A0,A0,29.8,786.5,A1
A5367,A0,A0,A0,A1,27.0,A1,A2,A2,A2,20.3,595.05,A1
A5368,A0,A0,A1,A0,42.0,A2,A0,A1,A1,48.15,2032.3,A1
A5369,A0,A0,A0,A1,22.0,A0,A1,A0,A1,100.65,2415.95,A1
A5370,A1,A0,A0,A1,72.0,A0,A1,A1,A1,86.6,6350.5,A1
A5371,A1,A0,A1,A0,72.0,A0,A1,A1,A1,116.85,8477.7,A1
A5372,A1,A0,A0,A1,64.0,A0,A2,A2,A2,24.4,1601.2,A1
A5373,A1,A0,A0,A1,2.0,A1,A2,A2,A2,19.9,57.4,A1
A5374,A1,A1,A0,A1,6.0,A0,A1,A0,A1,98.25,560.6,A0
A5375,A0,A0,A1,A1,50.0,A0,A0,A1,A1,99.4,5059.75,A1
A5376,A1,A1,A0,A1,53.0,A1,A1,A0,A0,73.8,4003.85,A1
A5377,A1,A0,A1,A1,63.0,A0,A1,A0,A1,107.5,6873.75,A0
A5378,A1,A0,A0,A1,3.0,A1,A2,A2,A2,19.75,58.85,A0
A5379,A0,A0,A1,A0,72.0,A2,A0,A1,A1,60.95,4549.05,A1
A5380,A0,A0,A1,A0,35.0,A0,A1,A0,A1,89.65,3161.6,A1
A5381,A0,A0,A0,A1,27.0,A1,A2,A2,A2,20.1,562.6,A1
A5382,A0,A1,A1,A1,44.0,A0,A1,A0,A0,88.4,3912.9,A0
A5383,A1,A1,A1,A1,3.0,A1,A0,A0,A1,80.4,224.05,A0
A5384,A0,A1,A0,A1,14.0,A1,A0,A0,A1,90.45,1266.1,A0
A5385,A0,A0,A1,A1,61.0,A0,A2,A2,,25.45,1538.6,A1
A5386,A0,A0,A1,A1,72.0,A0,A1,A1,A1,115.55,8425.3,A1
A5387,A1,A0,A1,A0,59.0,A0,A1,A1,A1,90.3,5194.05,A1
A5388,A1,A0,A1,A1,51.0,A0,A0,A0,A1,98.85,4947.55,A1
A5389,,A1,A0,A1,14.0,A0,A0,A0,A0,74.95,1036.75,A0
A5390,A1,A0,A1,A0,66.0,A0,A1,A1,A1,89.9,5958.85,A1
A5391,A0,A0,A0,A0,12.0,A1,A2,A2,A2,19.35,212.3,A1
A5392,A0,A0,A1,A1,71.0,A0,A1,A1,A0,80.4,5727.15,A1
A5393,,A0,A1,A0,72.0,A0,A1,A0,A1,103.2,7362.9,A1
A5394,A0,A0,A0,A1,43.0,A0,A2,A2,A2,26.45,1110.05,A1
A5395,A1,A0,A0,A1,13.0,A1,A0,A1,A0,55.15,742.9,A1
A5396,A1,A0,A1,A1,72.0,A0,A2,A2,A2,24.15,1776.45,A1
A5397,A1,A0,A1,A0,5.0,A2,A0,A0,A0,25.05,125.5,A1
A5398,A1,A0,A1,A0,18.0,A1,A0,A1,A0,54.4,957.1,A1
A5399,,A1,A1,A1,72.0,A0,A1,A1,A1,111.65,8022.85,A1
A5400,A1,A0,A0,A1,1.0,A0,A0,A0,A0,85.0,85.0,A0
A5401,A0,A0,A0,A1,18.0,A1,A2,A2,A2,20.1,401.85,A1
A5402,A1,A0,A0,A0,31.0,A0,A0,A0,A1,86.55,2697.4,A0
A5403,,A0,A0,A0,6.0,A1,A0,A0,A1,94.5,575.45,A0
A5404,A0,A0,A1,A0,22.0,A1,A0,A1,A1,67.5,1544.05,A0
A5405,A1,A0,A0,A0,10.0,A1,A0,A1,A1,91.1,964.35,A1
A5406,A1,A0,A0,A1,29.0,A1,A2,A2,A2,19.4,554.25,A1
A5407,A1,A0,A0,A1,7.0,A0,A1,A0,A0,78.55,522.95,A1
A5408,A1,A0,A1,A1,57.0,A0,A1,A1,A1,109.4,6252.7,A1
A5409,A0,A0,A0,A1,24.0,A0,A0,A0,A1,94.1,2322.85,A1
A5410,A1,A0,A0,A1,1.0,A2,A0,A1,A0,30.55,30.55,A1
A5411,A1,A1,A1,A1,52.0,A0,A1,A0,A1,106.5,5621.85,A1
A5412,A0,A0,A1,A1,30.0,A0,A0,A0,A1,94.05,2866.45,A0
A5413,A1,A0,A1,A0,42.0,A1,A2,A2,A2,19.05,761.85,A1
A5414,A1,A0,A1,A0,56.0,A0,A2,A2,A2,24.45,1385.85,A1
